source_layer,year,month,lon,lat,offshore_km,zone,水质类别,pH值,溶解氧_mg_L,化学需氧量_mg_L,无机氮_mg_L,活性磷酸盐_mg_L,石油类_mg_L,Site,City_CN,Province_CN,Sea_CN
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.63000000000011,38.92000000000007,65.97733929160306,远海,二类,8.2,9.38,0.73,0.205,0.021,0.0,HB0205,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.07000000100004,39.06000000000006,10.233694431880181,近岸,一类,8.27,9.46,0.9,0.158,0.015,0.0,B12ZQ503,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.36000000000001,39.00000000000006,39.960000000001514,过渡,二类,8.2,9.22,0.72,0.226,0.027,0.002,B13ZQ077,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.63000000000011,39.10000000000008,46.686024675480404,过渡,二类,8.21,9.22,0.64,0.11,0.027,0.0,B13ZQ076,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.15000000000009,38.940000000000055,17.93259880776502,近岸,二类,8.27,9.47,0.68,0.235,0.013,0.0,B13YQ503,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.74000000000001,39.00000000000006,61.562485329942234,远海,二类,8.21,9.25,0.68,0.258,0.014,0.001,B13YQ502,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.21000000000004,39.33000000000004,77.93749418604317,远海,二类,8.05,8.97,0.58,0.13,0.02,0.0,B13YQ505,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.8900000000001,39.10000000000008,62.01116109217902,远海,二类,8.19,8.58,0.66,0.152,0.023,0.0,B13YQ037,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.03999999900009,39.200000000000045,68.56889664194803,远海,一类,8.18,9.65,0.64,0.126,0.015,0.001,B13YQ036,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.25000000000011,38.80000000000007,35.53733951775744,过渡,二类,8.23,9.44,0.84,0.211,0.025,0.001,B13JQ504,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.50000000000011,38.84000000000003,58.27235708293664,远海,二类,8.23,9.27,0.467,0.152,0.02,0.0,B00JQ015,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.2600000000001,39.12000000000006,94.31734729094848,远海,一类,8.28,9.95,0.6,0.039,0.012,0.0,B13JQ010,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.98999999900002,39.00000000000006,77.70792808925584,远海,一类,8.19,9.42,0.62,0.166,0.014,0.001,B00JQ011,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.48000000000002,39.34000000000003,90.58579358817637,远海,一类,8.21,9.23,0.68,0.087,0.014,0.001,B00JQ008,唐山,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.0100000000001,39.150000000000034,16.686958979998476,近岸,四类,8.3,9.81,1.87,0.407,0.015,0.0,TJ1211,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.7700000000001,38.67000000000007,19.161570916817652,近岸,三类,8.05,10.36,1.25,0.352,0.012,0.0,TJ1212,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.98000000000002,39.12000000000006,13.503732817268437,近岸,三类,8.1,10.28,1.91,0.378,0.013,0.005,TJ1213,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.93000000000006,38.950000000000045,9.54858104640863,近岸,劣四类,8.02,9.84,1.29,0.736,0.021,0.0,TJ1214,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.93000000000006,39.05000000100006,9.548581110932723,近岸,劣四类,8.08,10.08,1.74,0.632,0.015,0.0,TJ1216,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.93000000000006,38.72000000000003,28.364789792987377,过渡,劣四类,8.38,9.94,1.49,0.617,0.01,0.005,TJ1217,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.13000000000011,38.660000000000025,40.404609885508606,过渡,三类,8.1,9.78,1.32,0.306,0.005,0.0,B12ZQ078,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.68000000000006,38.64000000100003,20.467388779465637,过渡,二类,8.1,10.52,1.11,0.295,0.014,0.0,B12ZQ501,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.7799999990001,38.67000000000007,19.0001394861484,近岸,四类,8.07,10.41,1.42,0.436,0.013,0.0,B12ZQ502,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.97000000000003,39.07999999900005,9.483844053374211,近岸,四类,8.1,10.12,1.44,0.458,0.015,0.0,B12ZQ038,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.87000000000012,38.97999999900003,14.599770563007045,近岸,四类,8.08,10.19,2.03,0.466,0.022,0.0,B12ZQ039,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.0100000000001,38.88000000000005,13.366169982454627,近岸,劣四类,8.08,9.86,1.68,0.818,0.02,0.0,B12ZQ041,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.7700000000001,38.75000000000006,27.949085852676426,过渡,二类,8.05,10.18,1.37,0.294,0.012,0.005,B12ZQ042,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.97000000000003,38.660000000000025,25.913210916446168,过渡,三类,8.1,9.98,1.6,0.392,0.008,0.0,B12ZQ043,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.90000000000009,38.87000000000006,18.20535360819941,近岸,三类,7.97,10.1,1.18,0.362,0.013,0.005,B12ZQ040,天津,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.0100000000001,39.07999999900005,8.949105990475658,近岸,三类,8.06,10.09,1.74,0.397,0.015,0.0,TJ1202,-,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.0100000000001,38.910000000000025,10.051477503331053,近岸,劣四类,7.95,9.74,1.8,0.651,0.011,0.005,TJ1205,-,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.80000000000007,38.81000000000006,30.620713577566853,过渡,三类,8.1,10.17,1.27,0.399,0.013,0.0,TJ1206,-,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.10000000000002,38.67000000000007,38.274886022031005,过渡,三类,8.15,9.77,1.215,0.325,0.005,0.0,TJ1208,-,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.8900000000001,38.67000000000007,75.36564867365588,远海,二类,8.43,9.4,1.13,0.21,0.016,0.0,TJ1209,-,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.48000000000002,38.64000000100003,66.59999993339943,远海,二类,8.38,9.4,1.47,0.226,0.007,0.0,TJ1210,-,天津,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.80000000000007,38.450000000000045,5.549999999994952,近岸,一类,8.28,9.88,0.9,0.155,0.014,0.0,HB0901,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.71000000100003,38.56000000000006,12.006485654938496,近岸,二类,8.28,9.73,0.83,0.239,0.009,0.0,HB0902,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.879999999,38.36000000000007,17.898212146145053,近岸,二类,8.27,9.92,0.9,0.268,0.011,0.0,HB0903,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.82999999900005,38.62000000000006,13.72994170639343,近岸,二类,8.29,9.94,0.7,0.257,0.01,0.0,B12ZQ044,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.879999999,38.480000000000075,9.153294381184324,近岸,一类,8.29,9.99,0.88,0.2,0.011,0.0,B13ZQ047,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.81000000000006,38.47000000000003,3.510128202786203,近岸,二类,8.3,9.95,0.8,0.234,0.01,0.0,B13ZQ046,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.00000000000011,38.480000000000075,22.31072387890042,过渡,二类,8.27,9.89,0.94,0.273,0.012,0.0,B13YQ506,沧州,河北,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.09000000000003,38.33000000000004,37.313174617018,过渡,二类,7.99,8.26,1.02,0.271,0.003,0.013,SD2301,滨州,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.17000000100006,38.440000000000055,41.60649599663557,过渡,二类,7.99,7.55,1.042,0.26,0.007,0.011,B13JQ501,滨州,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.97000000000003,38.29000000000008,29.990548511151413,过渡,二类,7.96,8.21,1.08,0.281,0.003,0.011,B13ZQ079,滨州,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.17000000100006,38.240000000000066,32.64607946124298,过渡,二类,8.0,8.15,1.15,0.23,0.005,0.013,B37YQ517,滨州,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,117.94000000000005,38.33000000000004,24.44521425555576,过渡,二类,8.01,8.35,1.24,0.266,0.003,0.018,B37ZQ048,滨州,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.63000000000011,38.230000000000075,29.325855486256064,过渡,三类,7.97,7.94,1.21,0.385,0.004,0.013,SD0501,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.28000000100008,38.180000000000064,36.9481637825287,过渡,一类,8.04,7.32,1.032,0.128,0.004,0.013,SD0502,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.20000000000005,37.86999999900007,26.47763024145955,过渡,三类,8.0,7.24,1.12,0.356,0.006,0.009,SD0503,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.03999999900009,37.470000001000074,51.16847184150617,远海,四类,8.1,8.2,1.24,0.461,0.006,0.008,SD0504,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.84000000000003,38.22000000000003,30.195264529393057,过渡,二类,7.99,7.79,1.12,0.283,0.004,0.013,SD0505,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.95000000000005,38.180000000000064,20.736511278424494,过渡,三类,7.99,7.81,1.015,0.374,0.004,0.013,SD0506,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.11000000000001,38.10000000100007,16.501336384196495,近岸,四类,7.99,7.92,0.95,0.441,0.006,0.012,SD0507,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.13000000000011,37.37000000000006,43.53125084348954,过渡,四类,8.07,8.29,0.962,0.44,0.004,0.011,SD0508,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.28000000100008,38.03000000000003,31.2578839159068,过渡,二类,8.02,7.44,1.069,0.224,0.004,0.017,B37YQ509,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.10000000000002,38.22000000000003,26.824362061383752,过渡,二类,8.02,7.67,1.104,0.268,0.005,0.014,B37YQ512,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.57000000100004,38.33000000000004,37.44502372445958,过渡,二类,8.01,7.54,1.016,0.257,0.005,0.007,B37JQ020,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.71000000000004,38.30000000000007,40.64783020040175,过渡,二类,8.01,7.56,1.029,0.245,0.005,0.009,B37JQ023,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.30000000000007,38.35000000000008,44.74553050306087,过渡,二类,7.98,7.99,0.99,0.271,0.003,0.009,B37JQ508,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.12000000000012,38.04000000000008,14.040512811162767,近岸,四类,8.02,7.96,0.996,0.436,0.004,0.014,B00JQ026,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.3900000000001,37.81999999900006,37.5600118758603,过渡,二类,8.03,7.83,1.05,0.297,0.003,0.011,B37YQ510,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.21000000000004,37.86999999900007,27.414977716631793,过渡,四类,8.01,7.24,1.06,0.408,0.007,0.012,B37YQ504,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.38000000000011,37.62000000000006,18.83732465080588,近岸,四类,7.97,8.46,1.14,0.403,0.003,0.011,B37JQ034,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.20000000000005,37.460000000000036,33.59469600993032,过渡,四类,7.99,7.76,1.1,0.431,0.003,0.018,B37JQ503,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.08000000000004,37.42000000000007,47.458179484672954,过渡,三类,8.07,8.59,1.14,0.354,0.003,0.012,B37YQ032,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.47000000000003,37.62000000000006,13.729941733312685,近岸,四类,8.08,7.65,1.043,0.461,0.008,0.017,B37YQ506,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.08000000000004,37.55000000000007,46.949194881272035,过渡,劣四类,7.93,8.33,1.12,0.597,0.002,0.016,B37ZQ049,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.91000000000008,38.240000000000066,28.45153247191104,过渡,二类,8.01,7.11,1.067,0.268,0.008,0.012,B37JQ024,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.42000000000007,38.200000000000045,23.910131743678885,过渡,四类,7.98,8.24,1.2,0.425,0.005,0.014,B37YQ518,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.63000000000011,38.190000001000044,25.554119133371348,过渡,三类,7.99,8.18,1.11,0.376,0.008,0.016,B37ZQ080,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,118.90000000000009,38.160000000000025,20.943438113162664,过渡,四类,7.96,8.16,1.13,0.437,0.004,0.013,B37ZQ081,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.04999999900008,37.970000001000074,6.472356450990838,近岸,劣四类,8.0,8.61,1.14,0.578,0.004,0.018,B37ZQ082,东营,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.17000000000007,37.28000000000003,44.02378107340677,过渡,劣四类,8.25,8.25,1.18,0.608,0.005,0.015,SD0701,潍坊,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.40999999900009,37.240000000000066,30.540132648977682,过渡,二类,8.19,8.25,0.962,0.232,0.006,0.014,SD0702,潍坊,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.47000000000003,37.400000000000034,11.588740224886214,近岸,二类,7.86,5.53,0.989,0.22,0.003,0.029,B37JQ028,潍坊,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.10000000000002,37.30000000000007,49.640709100489694,过渡,劣四类,8.12,9.3,1.1,0.518,0.004,0.036,B37ZQ050,潍坊,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.32000000000005,37.25000000000006,34.19448639765522,过渡,一类,8.23,8.67,1.16,0.151,0.003,0.018,B37ZQ051,潍坊,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.49000000000001,37.200000001000035,33.31849475302178,过渡,二类,8.17,8.65,1.12,0.226,0.003,0.015,B37ZQ052,潍坊,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.78000000000009,38.13000000000005,74.07119075592307,远海,一类,8.0,6.3,1.13,0.112,0.009,0.014,SD0603,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.71000000000004,37.92000000100006,56.65351278032125,远海,二类,7.93,5.82,1.13,0.122,0.009,0.012,SD0604,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.33000000000004,37.81000000000006,81.944767984294,远海,一类,8.04,6.41,1.085,0.11,0.004,0.027,SD0607,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.0200000000001,37.58000000000004,58.39908218457979,远海,一类,7.99,7.0,1.043,0.136,0.003,0.013,SD0609,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.5100000000001,37.52000000100003,2.4820355543141646,近岸,四类,8.03,7.08,1.125,0.439,0.005,0.013,SD0612,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.79999999900008,37.34000000000003,37.73999990206487,过渡,二类,8.0,7.58,1.08,0.257,0.002,0.021,SD0613,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.7699999990001,37.190000000000055,33.11448332176292,过渡,二类,7.95,6.22,1.02,0.289,0.001,0.037,SD0615,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.90000000100008,38.05000000000007,62.05088635576873,远海,二类,7.95,6.15,1.033,0.248,0.003,0.011,H37JQ501,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.14000000100009,37.84000000100008,80.44245908816578,远海,二类,7.94,5.63,1.035,0.109,0.006,0.018,B37YQ502,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.30999999900007,37.930000000000064,90.24511630555125,远海,二类,8.13,5.97,0.963,0.114,0.006,0.018,B37JQ509,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.06000000000006,37.689999999000065,65.64033588670263,远海,一类,8.01,6.89,0.975,0.1,0.004,0.011,B37JQ510,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.65000000000009,38.01000000000005,68.65868189821165,远海,二类,8.06,5.61,0.935,0.083,0.005,0.012,B37YQ513,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,121.0299999990001,38.25000000000006,59.091212642667664,远海,二类,7.96,5.85,0.91,0.086,0.003,0.013,H00WQ508,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.57000000000005,37.51000000000005,7.848885271176924,近岸,三类,8.05,7.41,1.046,0.359,0.007,0.017,B37JQ511,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.83000000000004,37.57000000000005,37.445023701426855,过渡,一类,7.97,6.99,1.005,0.169,0.001,0.016,B37YQ507,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.74000000100011,37.450000000000045,27.211984600809394,过渡,二类,7.96,7.21,0.93,0.298,0.003,0.023,B37YQ514,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.61000000000001,37.81000000000006,55.29983905944321,远海,二类,7.95,5.93,0.893,0.121,0.004,0.015,B37YQ516,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.37000000000012,37.77999999900004,76.52562507486418,远海,一类,7.97,6.16,0.907,0.1,0.003,0.015,B37YQ505,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.5000000010001,37.89000000000004,70.38660446191551,远海,一类,7.96,6.29,1.03,0.144,0.003,0.014,B37ZQ084,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.7600000000001,37.85000000000008,47.106391286109655,过渡,二类,7.93,5.88,1.08,0.118,0.003,0.014,H37YQ023,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.07000000000005,37.58000000000004,63.89011895434835,远海,一类,7.99,7.75,1.021,0.14,0.005,0.015,B37YQ026,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.63000000000011,37.210000000000036,35.27635185219823,过渡,二类,8.04,6.14,0.78,0.287,0.001,0.019,B37YQ515,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.68000000000006,37.34000000000003,26.73233996492183,过渡,三类,7.94,7.58,0.881,0.339,0.003,0.029,B37ZQ053,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.79000000000008,37.240000000000066,35.39838555640624,过渡,二类,7.97,7.38,1.04,0.214,0.0,0.026,B37ZQ054,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.82000000000005,37.35000000000008,39.22872544450176,过渡,三类,7.95,7.06,0.958,0.321,0.001,0.026,B37ZQ055,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.00000000000011,37.53999999900003,55.677316736852106,远海,一类,7.99,6.98,1.075,0.121,0.003,0.014,B37ZQ056,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.23000000000002,37.65000000100008,76.53367504581686,远海,一类,8.03,7.24,0.954,0.097,0.004,0.015,B37ZQ057,烟台,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,120.28000000000009,38.200000000000045,111.46522507041941,远海,二类,8.15,5.52,1.22,0.11,0.005,0.012,SD0601,-,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_October,2019,10,119.79000000000008,37.900000000000034,54.841189812046274,远海,二类,8.04,5.31,1.08,0.109,0.005,0.02,SD0605,-,山东,渤海
T2019_Bohai_Sea_Water_Quality_Data_November,2019,11,121.71000000100003,39.35000000000008,45.306496280066064,过渡,二类,8.09,9.3,1.05,0.228,0.013,0.014,LN0205,大连,辽宁,渤海
T2019_Bohai_Sea_Water_Quality_Data_November,2019,11,121.09000000000003,39.210000000000036,33.70454272052672,过渡,二类,8.09,7.46,0.88,0.185,0.02,0.008,LN0208,大连,辽宁,渤海
T2019_Bohai_Sea_Water_Quality_Data_November,2019,11,120.85000000000002,38.680000000000064,80.41948084885362,远海,一类,8.14,7.77,1.37,0.06,0.013,0.012,LN0213,大连,辽宁,渤海
T2019_Bohai_Sea_Water_Quality_Data_November,2019,11,121.40000000000009,39.30999999900007,36.156024288647785,过渡,二类,8.06,7.97,0.81,0.218,0.023,0.012,LN0218,大连,辽宁,渤海
T2019_Bohai_Sea_Water_Quality_Data_November,2019,11,121.5200000000001,39.12000000000006,13.503732817270512,近岸,二类,8.15,8.32,0.73,0.224,0.023,0.012,LN0219,大连,辽宁,渤海
T2019_Bohai_Sea_Water_Quality_Data_November,2019,11,121.21000000000004,39.00000000000006,32.18999999999596,过渡,二类,8.08,7.73,1.21,0.209,0.022,0.012,LN0220,大连,辽宁,渤海
